Date,Open,High,Low,Close,Volume
2002-07-01,7.226077599360527,7.480119278500582,7.186559621976268,7.389793395996094,1628945.0
2002-07-02,7.263525001182894,7.540116209686857,7.263525001182894,7.437897682189941,702900.0
2002-07-03,7.443908946292925,7.516063083078869,7.263523317613011,7.293587684631348,385765.0
2002-07-04,7.353715699043695,7.389793053434491,7.215420416310849,7.257510185241699,308835.0
2002-07-05,7.329665365422826,7.335678354250113,7.101177524287631,7.131241321563721,313690.0
2002-07-08,7.095164153009454,7.371755316423674,7.095164153009454,7.227447032928467,735540.0
2002-07-09,7.107190202776442,7.38378139133853,7.107190202776442,7.323653221130371,267095.0
2002-07-10,7.335679860939837,7.516065548797024,7.30561548405859,7.347705841064453,1325750.0
2002-07-11,7.329666580507552,7.359730956197777,7.257512422909174,7.269538402557373,224875.0
2002-07-12,7.335678803674768,7.335678803674768,7.197383492755451,7.245486259460449,861960.0
2002-07-15,7.215420815313135,7.275549551479462,6.962881040902765,7.023009777069092,828060.0
2002-07-16,6.974908187306349,7.004971987001543,6.59008547284751,6.656226634979248,1043050.0
2002-07-17,6.6442005115200375,6.788508798805411,6.614136141644711,6.740406036376953,277260.0
2002-07-18,7.095165103286026,7.095165103286026,6.794522519023315,6.830599308013916,186985.0
2002-07-19,6.962881160274498,6.962881160274498,6.800534487330345,6.836611270904541,137715.0
2002-07-22,6.674264879303694,6.674264879303694,6.229313466834664,6.277416229248047,684615.0
2002-07-23,6.259378883593602,6.644201620693159,6.253365893928705,6.608124256134033,402560.0
2002-07-24,6.608124009216545,6.614136998656762,6.469828692672961,6.5179314613342285,386045.0
2002-07-25,6.710342194488853,6.734393577595508,6.493879746528964,6.5059051513671875,117270.0
2002-07-26,6.403685807359267,6.427737187376922,6.313493275650597,6.367609024047852,212455.0
2002-07-29,6.072979891831819,6.31349370849776,6.072979891831819,6.259377956390381,352725.0
2002-07-30,6.331530931920497,6.427736440817171,6.133106926463592,6.163171291351318,504930.0
2002-07-31,6.012851506758887,6.247352921957358,5.904619996139561,6.157159805297852,278470.0
2002-08-01,6.277416421769761,6.325519759088582,6.163172500891777,6.2533650398254395,196820.0
2002-08-02,6.253364176922545,6.253364176922545,6.133107283795208,6.181210041046143,145470.0
2002-08-05,6.072980872994348,7.095165619116,6.072980872994348,6.427738666534424,427945.0
2002-08-06,6.337545316095863,6.385648081143899,6.133108277926611,6.169185638427734,674880.0
2002-08-07,6.193237020951752,6.295455540036379,6.151146671462077,6.169185638427734,155085.0
2002-08-08,6.205262586548183,6.205262586548183,6.012851521362257,6.036902904510498,366015.0
2002-08-09,5.98880012366906,6.187224177517686,5.98880012366906,6.157159805297852,86265.0
2002-08-12,6.193235715758664,6.301466627592535,6.193235715758664,6.271402835845947,100390.0
2002-08-13,6.373621449143697,6.373621449143697,6.163171462515053,6.20526123046875,49290.0
2002-08-14,5.273270700098618,6.253364926666957,5.273270700098618,6.151146411895752,364250.0
2002-08-15,6.151146411895751,6.151146411895751,6.151146411895751,6.151146411895752,0.0
2002-08-16,6.235325381981472,6.241338369605451,6.121081484276168,6.223299980163574,98485.0
2002-08-19,5.159026601412898,6.253365403703448,5.159026601412898,6.199250221252441,396145.0
2002-08-20,6.235325642441922,6.235325642441922,6.18120989842572,6.193235874176025,47500.0
2002-08-21,6.163171650434567,6.223300383713284,6.163171650434567,6.181210041046143,90605.0
2002-08-22,6.133107853638465,6.223300961936622,6.072979688203178,6.10905647277832,144075.0
2002-08-23,6.18120989842572,6.253364032637295,6.163171508230349,6.193235874176025,140710.0
2002-08-26,6.1751987895271485,6.247352938993389,6.1751987895271485,6.211275577545166,108420.0
2002-08-27,6.2172872522465505,6.277415410707819,6.133107142284671,6.193235874176025,361795.0
2002-08-28,6.229314020359597,6.229314020359597,6.193237232058926,6.199250221252441,41885.0
2002-08-29,6.145133118034976,6.22931265456677,6.145133118034976,6.193235874176025,60860.0
2002-08-30,6.22330124246767,6.277416421769761,6.157159512048152,6.2533650398254395,189100.0
2002-09-02,6.319505898215155,6.36760865546609,6.14513325982299,6.181210041046143,163990.0
2002-09-03,6.2533644878801935,6.2533644878801935,6.01285068966562,6.018863677978516,531540.0
2002-09-04,6.427737876260544,6.427737876260544,5.9527226399301965,6.00082540512085,223670.0
2002-09-05,6.259377750183871,6.259377750183871,5.970761179692814,5.988799571990967,81530.0
2002-09-06,6.072980430626511,6.072980430626511,5.892594765408156,5.904620170593262,207450.0
2002-09-09,5.88056798005844,5.946709706508545,5.778349469572044,5.82043981552124,185160.0
2002-09-10,5.82043981552124,5.82043981552124,5.82043981552124,5.82043981552124,0.0
2002-09-11,5.982786616425237,5.982786616425237,5.7182214253486805,5.754298210144043,268255.0
2002-09-12,5.880569542105626,5.880569542105626,5.712209833878122,5.748287200927734,430175.0
2002-09-13,5.772336959838868,5.826452135005682,5.748285579732461,5.772336959838867,106450.0
2002-09-16,5.892593418165665,5.904618820601364,5.676130440022175,5.712207794189453,134780.0
2002-09-17,5.736261212317721,5.736261212317721,5.652081071612826,5.69417142868042,120375.0
2002-09-18,5.664105964533392,5.712208729008523,5.652079986699517,5.658092975616455,237505.0
2002-09-19,5.6039775921745925,5.694170711592258,5.411566521571928,5.555874824523926,432160.0
2002-09-20,5.531824047872546,5.622017177189825,5.531824047872546,5.591952800750732,107740.0
2002-09-23,5.652080758817742,5.652080758817742,5.501759455940352,5.507772445678711,176840.0
2002-09-24,6.253364978350456,6.253364978350456,5.345424888805367,5.3815016746521,575215.0
2002-09-25,5.35143599665222,5.459667474608747,5.303333244989326,5.363461971282959,391945.0
2002-09-26,5.393527845801257,5.411566239372044,5.339412091658706,5.357450485229492,146880.0
2002-09-27,5.387514856800931,5.411566239372044,5.351437496229166,5.357450485229492,190010.0
2002-09-30,5.351437496229166,5.423592217372696,5.327386113658053,5.357450485229492,237730.0
2002-10-01,5.351438168480826,5.3634641479921905,5.321374366562942,5.333399772644043,146955.0
2002-10-02,5.333399772644043,5.333399772644043,5.333399772644043,5.333399772644043,0.0
2002-10-03,5.381502594179927,5.381502594179927,5.3153614265393765,5.321374416351318,108005.0
2002-10-04,5.3454247750845845,5.351437190311015,5.273270631495983,5.279283046722412,203160.0
2002-10-07,5.411566220897795,5.411566220897795,5.279283330493173,5.303334712982178,267830.0
2002-10-08,5.35143760272032,5.519797857498592,5.35143760272032,5.45966911315918,166560.0
2002-10-09,5.519798705281741,5.622017242300314,5.483721338450948,5.531824111938477,132490.0
2002-10-10,5.525809932598152,5.5318229213475165,5.4476433725770965,5.49574613571167,61645.0
2002-10-11,5.483721133089046,5.579926676461266,5.471695726882653,5.5017595291137695,41820.0
2002-10-14,5.495746135711671,5.519797517278957,5.471694754144384,5.49574613571167,51415.0
2002-10-15,5.495746135711671,5.495746135711671,5.495746135711671,5.49574613571167,0.0
2002-10-16,5.5558745225582955,5.5558745225582955,5.471694970459959,5.477707386016846,72450.0
2002-10-17,5.495746135711671,5.5318229213475165,5.471694754144384,5.49574613571167,40355.0
2002-10-18,5.5318226095814635,5.555873989793247,5.50777122936968,5.537835597991943,102300.0
2002-10-21,5.591951346825991,5.597964335236471,5.50777122936968,5.537835597991943,105675.0
2002-10-22,5.555875069421713,5.57391403815852,5.483720914765226,5.519798278808594,76635.0
2002-10-23,5.543848898846244,5.549861314165439,5.471694754144384,5.49574613571167,99275.0
2002-10-24,5.53182241590611,5.53182241590611,5.42960391022728,5.441629886627197,105190.0
2002-10-25,5.495746261227734,5.495746261227734,5.411566137104575,5.429604530334473,81805.0
2002-10-28,5.5318231400401725,5.6220162545557795,5.447643587941835,5.477707386016846,472855.0
2002-10-29,5.531823262308351,5.820440432335243,5.435617730109455,5.45966911315918,489980.0
2002-10-30,5.531823335903322,5.531823335903322,5.441630791624493,5.453656196594238,175715.0
2002-10-31,5.519798327025775,5.519798327025775,5.321374256629578,5.405553817749023,281250.0
2002-11-01,6.012851263449528,6.012851263449528,5.381501766101291,5.429604530334473,470880.0
2002-11-04,5.525810451384705,5.61600357080237,5.447643884025039,5.555874824523926,259880.0
2002-11-05,5.555875069421713,5.579926454307208,5.471695509037603,5.519798278808594,189805.0
2002-11-06,5.519798278808594,5.519798278808594,5.519798278808594,5.519798278808594,0.0
2002-11-07,5.561887408873986,5.5799258020720455,5.5318230379237665,5.549861431121826,146505.0
2002-11-08,5.5318226095814635,5.591951346825991,5.51979720619064,5.537835597991943,181735.0
2002-11-11,5.42359229439304,5.5679005918690345,5.42359229439304,5.525810241699219,130995.0
2002-11-12,5.501759310071786,5.5378366741151535,5.495746893923098,5.519798278808594,58770.0
2002-11-13,5.591951779824206,5.591951779824206,5.477707284899407,5.549861431121826,103270.0
2002-11-14,5.531823013694556,5.58593876648189,5.4957462274564515,5.543848991394043,67615.0
2002-11-15,5.561887427952564,5.634041574422488,5.555874439055858,5.603977203369141,160975.0
2002-11-18,5.664105046598512,5.868542049201488,5.6520790707135875,5.832464694976807,330130.0
2002-11-19,5.832464694976807,5.832464694976807,5.832464694976807,5.832464694976807,0.0
2002-11-20,5.838478863500941,5.892594619065504,5.7242349366436915,5.742273330688477,363425.0
2002-11-21,5.82043972005168,5.826452135005682,5.760310983070598,5.772336959838867,179215.0
2002-11-22,5.778350105594255,6.072980265947962,5.778350105594255,6.036902904510498,1225880.0
2002-11-25,6.060953383152177,6.301467178741501,6.060953383152177,6.265390396118164,763460.0
2002-11-26,6.373622790530225,6.710342151885592,6.241339897568373,6.44577693939209,1297675.0
2002-11-27,6.445777372117937,6.962882427057997,6.379635634481602,6.686291217803955,6649460.0
2002-11-28,6.842625415004476,6.962882336279639,6.5720471987778,6.638188362121582,1809715.0
2002-11-29,6.517931573945973,6.776484390040033,6.517931573945973,6.6742658615112305,1191895.0
2002-12-02,6.734394959155755,6.87269087046306,6.734394959155755,6.7945237159729,1046495.0
2002-12-03,6.854650120896113,6.9688946145214805,6.734393211893233,6.782495975494385,1266800.0
2002-12-04,6.73439370219919,6.7885094585479955,6.523944239479657,6.6622395515441895,747975.0
2002-12-05,6.734393037521461,7.119215709796747,6.644200501462175,6.98091983795166,1593710.0
2002-12-06,6.854651396021783,7.401821437274135,6.854651396021783,7.251500129699707,2124315.0
2002-12-09,7.2154214531882,7.816706574287217,7.2154214531882,7.648346900939941,3518150.0
2002-12-10,7.467961772363715,7.5761932852307945,7.335678875907309,7.413846015930176,1441795.0
2002-12-11,7.5521407204221,8.28570809187547,7.516063363965808,8.201528549194336,5672805.0
2002-12-12,8.297735182723951,8.688570300759451,8.069246756966354,8.363876342773438,8579895.0
2002-12-13,8.417993737378168,8.598379432150907,8.303749788965947,8.339826583862305,3468560.0
2002-12-16,8.640470688142967,8.706611872331889,8.06924970198654,8.117352485656738,2475265.0
2002-12-17,8.123362376721733,8.718634527529833,7.720501287161456,8.550274848937988,8894345.0
2002-12-18,8.592367068062359,8.893009723450728,8.357865590424502,8.430020332336426,12087855.0
2002-12-19,8.387927537568315,8.562300204176179,7.91291230277929,8.093297958374023,8728920.0
2002-12-20,8.117349800482394,8.381915023151782,8.099311405930674,8.213555335998535,2945035.0
2002-12-23,8.28570988227622,8.28570988227622,8.063234427441293,8.16545295715332,1530880.0
2002-12-24,8.417993100397108,8.820854244647677,8.357864348879305,8.580340385437012,7354515.0
2002-12-25,8.580340385437012,8.580340385437012,8.580340385437012,8.580340385437012,0.0
2002-12-26,8.712620684408892,9.319918753726565,8.59837677134989,9.133520126342773,8735870.0
2002-12-27,9.25979061003129,9.319919351347538,8.784775388609495,8.941109657287598,7397435.0
2002-12-30,8.893007594341894,8.97718772413168,8.72464790819254,8.85091781616211,3066065.0
2002-12-31,8.7787635290302,9.307893963021145,8.7787635290302,9.163585662841797,5108560.0
2003-01-01,9.229728451334388,9.343972392000495,8.917059858470893,8.983201026916504,5547070.0
2003-01-02,9.019276932196505,9.217700978830413,8.874968638904605,8.977187156677246,3981870.0
2003-01-03,9.079407129287105,9.079407129287105,8.381915786420151,8.466095924377441,3826465.0
2003-01-06,8.514198326724857,8.538249711749437,8.09329880207958,8.16545295715332,3322980.0
2003-01-07,8.279697196885895,8.6825577395914,8.087285549515093,8.59837818145752,6822640.0
2003-01-08,8.688569721012346,9.007250668612462,8.580338791192215,8.95313549041748,4394610.0
2003-01-09,8.899019808520434,9.44017618215181,8.899019808520434,9.362009048461914,11490070.0
2003-01-10,9.44017675320855,9.620562413140986,9.025290251451137,9.410112380981445,10274635.0
2003-01-13,9.500302964874232,9.72879133008277,9.259788624608904,9.54239273071289,6758040.0
2003-01-14,9.614549456540459,9.680691190349926,9.295868486087361,9.343971252441406,3085265.0
2003-01-15,9.374035418432753,9.674677988243014,9.313906675098623,9.488279342651367,4402890.0
2003-01-16,9.440175343213982,9.704740517750334,9.392072584207371,9.464226722717285,4000510.0
2003-01-17,9.422138783896816,9.54840869419744,9.25979151061163,9.295868873596191,2736565.0
2003-01-20,9.368022429413301,9.584484873241818,9.175611368232397,9.488279342651367,5201605.0
2003-01-21,9.542395688394688,9.909179439861244,9.512331314864262,9.818986892700195,10212420.0
2003-01-22,9.87310065100062,10.011395938432546,9.464226630019072,9.536380767822266,8801430.0
2003-01-23,9.560434210928019,9.72879447557666,9.085418937774845,9.223714828491211,8737015.0
2003-01-24,9.235739416233699,9.65062590478648,8.947122828271796,9.037315368652344,8666015.0
2003-01-27,9.019277287794463,9.037315681809595,8.670531945207493,8.820853233337402,3841560.0
2003-01-28,8.826865288369628,9.061366106040552,8.54426113603195,8.995224952697754,3078920.0
2003-01-29,9.133521043120227,9.56043351633755,8.971174353169237,9.24776554107666,7406790.0
